latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.22144,6.172249,405.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2019-02-28,16.8,4.2,8.8,0.00,0.00
2019-03-01,9.1,3.4,6.0,6.90,0.00
2019-03-02,10.1,2.9,6.1,0.50,0.00
2019-03-03,14.3,-1.2,6.2,0.00,0.00
2019-03-04,8.7,2.8,5.8,5.20,0.00
2019-03-05,11.6,1.2,6.3,0.70,0.00
2019-03-06,13.7,1.2,6.5,0.00,0.00
2019-03-07,9.7,3.4,6.8,18.90,0.00
2019-03-08,10.3,2.9,6.4,2.90,0.00
2019-03-09,8.9,4.0,7.4,2.40,0.00
2019-03-10,13.8,6.0,10.4,11.50,0.00
2019-03-11,6.2,1.5,4.6,1.80,0.00
2019-03-12,10.7,-0.6,4.2,0.00,0.00
2019-03-13,8.9,2.6,5.4,7.90,0.00
2019-03-14,5.6,2.7,3.6,24.20,0.14
2019-03-15,10.9,3.9,7.6,13.40,0.00
2019-03-16,16.7,3.9,10.0,0.00,0.00
2019-03-17,15.4,3.0,7.6,5.30,0.00
2019-03-18,9.1,2.0,5.0,0.90,0.00
2019-03-19,8.6,-0.6,4.4,0.00,0.00
2019-03-20,10.3,1.8,5.6,0.00,0.00
2019-03-21,10.5,-0.6,5.2,0.00,0.00
2019-03-22,15.5,2.7,8.7,0.00,0.00
2019-03-23,15.8,3.2,9.8,0.00,0.00
2019-03-24,18.2,4.1,9.9,0.00,0.00
2019-03-25,13.1,2.8,6.8,0.00,0.00
2019-03-26,9.2,2.4,5.2,0.00,0.00
2019-03-27,11.0,2.6,6.2,0.00,0.00
2019-03-28,12.1,3.0,6.8,0.00,0.00
2019-03-29,15.3,2.8,8.8,0.00,0.00
2019-03-30,15.8,4.4,10.2,0.00,0.00
2019-03-31,16.7,4.8,10.8,0.00,0.00
2019-04-01,15.6,6.1,10.7,0.00,0.00
2019-04-02,17.9,6.5,11.6,0.00,0.00
2019-04-03,9.1,1.2,5.5,20.10,3.50
2019-04-04,5.8,-0.7,2.0,5.80,8.82
2019-04-05,8.8,-2.0,4.3,0.00,0.00
2019-04-06,13.8,0.9,7.5,0.00,0.00
2019-04-07,10.2,5.1,7.4,6.60,0.00
2019-04-08,13.3,4.3,8.3,0.00,0.00
2019-04-09,14.4,4.4,9.5,0.00,0.00
2019-04-10,14.6,5.9,10.0,0.10,0.00
2019-04-11,11.9,6.0,9.1,0.00,0.00
2019-04-12,11.5,5.1,8.3,0.00,0.00
2019-04-13,11.5,2.8,7.0,0.00,0.00
2019-04-14,9.9,1.7,5.6,0.80,0.00
2019-04-15,13.1,-0.4,7.0,0.00,0.00
2019-04-16,11.7,4.8,8.9,1.20,0.00
2019-04-17,17.2,7.4,12.1,0.00,0.00
2019-04-18,19.4,9.0,14.1,0.00,0.00
2019-04-19,20.7,9.9,15.2,0.00,0.00
2019-04-20,20.4,9.1,15.0,0.00,0.00
2019-04-21,17.7,8.3,13.7,0.10,0.00
2019-04-22,20.8,9.2,14.9,0.10,0.00
2019-04-23,20.7,10.7,15.4,0.00,0.00
2019-04-24,17.0,7.3,11.8,3.50,0.00
2019-04-25,20.0,5.6,11.8,4.80,0.00
2019-04-26,13.5,5.1,8.9,10.10,0.00
2019-04-27,11.3,6.7,8.8,8.50,0.00
2019-04-28,8.9,4.2,6.7,7.70,0.00
2019-04-29,11.7,3.0,7.7,0.10,0.00
2019-04-30,14.6,4.3,9.7,0.00,0.00
2019-05-01,16.2,5.6,11.1,0.00,0.00
