latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.502636,6.7897267,461.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2019-05-13,13.0,6.9,9.8,0.00,0.00
2019-05-14,13.8,6.2,9.9,0.00,0.00
2019-05-15,11.8,4.3,8.4,0.00,0.00
2019-05-16,15.4,5.2,10.0,0.00,0.00
2019-05-17,14.9,6.7,10.9,3.00,0.00
2019-05-18,15.1,9.8,12.4,2.30,0.00
2019-05-19,14.7,10.6,12.6,11.20,0.00
2019-05-20,12.2,11.1,11.7,17.90,0.00
2019-05-21,16.0,10.2,12.7,6.30,0.00
2019-05-22,19.2,9.8,14.3,0.00,0.00
2019-05-23,20.0,9.1,14.4,0.00,0.00
2019-05-24,20.6,10.1,15.3,0.00,0.00
2019-05-25,18.7,11.8,15.0,3.60,0.00
2019-05-26,19.2,10.7,15.1,0.20,0.00
2019-05-27,19.6,13.7,16.0,1.80,0.00
2019-05-28,14.0,9.1,11.9,20.10,0.00
2019-05-29,14.9,8.2,11.4,2.80,0.00
2019-05-30,19.0,7.9,13.5,0.00,0.00
2019-05-31,22.0,9.5,15.9,0.00,0.00
2019-06-01,23.5,10.6,17.4,0.00,0.00
2019-06-02,24.7,13.4,19.3,0.00,0.00
2019-06-03,24.7,15.4,20.2,0.00,0.00
2019-06-04,25.6,14.4,20.4,0.00,0.00
2019-06-05,26.4,17.0,21.1,1.00,0.00
2019-06-06,16.3,11.0,13.4,7.80,0.00
2019-06-07,21.3,10.7,15.6,4.90,0.00
2019-06-08,19.4,12.2,15.3,0.90,0.00
2019-06-09,18.6,11.6,15.3,10.90,0.00
2019-06-10,18.1,13.7,15.4,21.10,0.00
2019-06-11,15.9,10.9,13.6,19.00,0.00
2019-06-12,16.9,11.1,13.9,7.50,0.00
2019-06-13,20.7,13.3,16.7,1.40,0.00
2019-06-14,23.7,12.9,18.1,0.50,0.00
2019-06-15,21.5,15.9,17.4,24.20,0.00
2019-06-16,20.8,13.2,17.0,1.10,0.00
2019-06-17,24.1,12.9,18.6,0.00,0.00
2019-06-18,24.6,15.2,20.2,0.00,0.00
2019-06-19,25.3,15.3,20.6,1.30,0.00
2019-06-20,21.5,16.2,18.9,3.70,0.00
2019-06-21,22.2,14.5,18.6,0.80,0.00
2019-06-22,21.9,15.1,18.4,10.80,0.00
2019-06-23,25.6,14.7,20.2,0.00,0.00
2019-06-24,27.9,16.7,22.4,0.00,0.00
2019-06-25,30.8,19.9,25.0,0.00,0.00
2019-06-26,32.1,21.6,26.8,0.00,0.00
2019-06-27,33.2,22.4,27.7,0.00,0.00
2019-06-28,31.3,20.5,25.6,0.00,0.00
2019-06-29,29.7,18.8,23.9,0.00,0.00
2019-06-30,31.4,21.0,26.1,0.00,0.00
2019-07-01,30.5,19.9,25.1,5.50,0.00
2019-07-02,26.2,19.3,22.4,0.90,0.00
2019-07-03,24.7,19.1,21.7,1.10,0.00
2019-07-04,26.2,18.6,22.3,0.20,0.00
2019-07-05,28.1,19.3,23.6,0.00,0.00
2019-07-06,28.5,19.8,23.2,0.30,0.00
2019-07-07,25.5,20.0,22.5,1.30,0.00
2019-07-08,25.5,17.1,21.7,0.50,0.00
2019-07-09,24.2,16.8,20.0,0.00,0.00
2019-07-10,23.6,14.0,18.7,0.00,0.00
2019-07-11,22.1,15.8,19.2,0.00,0.00
2019-07-12,24.9,16.6,21.0,0.50,0.00
2019-07-13,23.8,16.0,19.6,2.00,0.00
2019-07-14,23.5,15.0,19.0,1.60,0.00
2019-07-15,20.4,14.4,17.1,8.50,0.00
2019-07-16,26.2,14.7,20.1,0.00,0.00
2019-07-17,26.0,15.7,21.4,0.10,0.00
2019-07-18,25.9,16.8,21.7,0.00,0.00
2019-07-19,26.5,17.8,22.0,0.00,0.00
2019-07-20,27.4,17.5,23.0,0.00,0.00
2019-07-21,27.0,19.0,22.8,6.80,0.00
2019-07-22,30.4,19.2,24.6,0.00,0.00
2019-07-23,31.6,19.9,25.6,0.00,0.00
2019-07-24,33.4,21.0,27.4,0.00,0.00
2019-07-25,33.0,19.3,26.5,0.00,0.00
2019-07-26,29.9,22.3,26.1,1.60,0.00
2019-07-27,23.0,18.9,20.7,11.00,0.00
2019-07-28,19.2,17.2,17.8,23.70,0.00
2019-07-29,24.2,16.2,20.0,0.30,0.00
2019-07-30,26.2,17.1,21.2,1.80,0.00
2019-07-31,22.6,17.1,19.7,2.60,0.00
2019-08-01,26.0,16.0,21.1,0.70,0.00
2019-08-02,22.8,18.8,21.0,1.60,0.00
2019-08-03,25.5,16.6,21.1,0.20,0.00
2019-08-04,26.6,17.3,21.5,0.00,0.00
2019-08-05,28.3,19.0,23.5,0.00,0.00
2019-08-06,24.4,20.1,22.1,13.00,0.00
2019-08-07,21.7,18.4,20.2,10.50,0.00
2019-08-08,25.6,16.4,21.1,0.10,0.00
2019-08-09,28.9,18.8,24.0,0.30,0.00
2019-08-10,23.4,18.4,21.3,22.10,0.00
2019-08-11,26.0,17.6,20.7,7.20,0.00
2019-08-12,19.1,16.0,17.8,13.00,0.00
2019-08-13,20.2,15.3,17.0,5.40,0.00
2019-08-14,21.9,14.6,17.8,0.00,0.00
2019-08-15,21.7,15.2,18.6,1.40,0.00
2019-08-16,22.9,15.4,19.2,0.60,0.00
2019-08-17,25.3,17.6,21.3,0.00,0.00
2019-08-18,28.0,19.3,23.2,0.80,0.00
2019-08-19,20.9,18.4,19.5,20.50,0.00
2019-08-20,18.5,13.7,16.9,36.00,0.00
2019-08-21,20.1,13.5,16.5,0.00,0.00
2019-08-22,23.7,14.1,18.4,0.00,0.00
2019-08-23,23.4,15.6,19.0,0.00,0.00
2019-08-24,25.8,16.9,20.9,0.00,0.00
2019-08-25,26.7,17.2,21.7,0.00,0.00
2019-08-26,26.3,16.2,21.4,0.00,0.00
2019-08-27,26.7,16.9,22.5,0.00,0.00
2019-08-28,26.1,19.2,22.9,4.90,0.00
2019-08-29,26.9,20.0,22.7,3.20,0.00
2019-08-30,27.4,18.1,22.5,0.00,0.00
2019-08-31,26.7,19.2,22.7,0.00,0.00
2019-09-01,24.0,18.0,21.0,7.90,0.00
2019-09-02,18.9,15.1,17.4,3.80,0.00
2019-09-03,21.9,14.3,17.4,0.00,0.00
2019-09-04,22.9,14.9,19.0,0.00,0.00
2019-09-05,22.4,12.7,15.8,3.20,0.00
2019-09-06,15.6,12.0,13.8,1.70,0.00
2019-09-07,17.9,12.7,15.2,1.10,0.00
2019-09-08,14.2,10.8,12.5,20.40,0.00
2019-09-09,16.2,9.9,12.9,5.60,0.00
2019-09-10,19.2,12.1,15.5,0.00,0.00
2019-09-11,19.9,13.0,16.6,0.00,0.00
2019-09-12,23.5,14.0,18.2,0.00,0.00
2019-09-13,25.2,14.9,19.5,0.00,0.00
2019-09-14,24.2,17.1,20.0,0.00,0.00
2019-09-15,26.2,16.9,21.2,0.00,0.00
2019-09-16,26.4,17.4,21.9,0.00,0.00
2019-09-17,25.3,17.9,21.3,0.00,0.00
2019-09-18,19.8,14.5,17.0,0.00,0.00
2019-09-19,18.5,11.4,14.7,0.00,0.00
2019-09-20,20.4,10.6,14.8,0.00,0.00
2019-09-21,22.4,13.6,17.9,0.00,0.00
2019-09-22,23.7,16.4,19.2,5.50,0.00
2019-09-23,17.6,14.3,15.6,6.50,0.00
2019-09-24,17.0,11.4,14.4,3.70,0.00
2019-09-25,16.9,14.3,15.3,7.50,0.00
2019-09-26,17.8,14.6,16.0,9.50,0.00
2019-09-27,20.2,15.3,17.5,0.50,0.00
2019-09-28,17.7,13.5,15.8,3.40,0.00
2019-09-29,21.8,12.8,16.7,0.20,0.00
2019-09-30,19.7,14.0,16.7,3.20,0.00
2019-10-01,19.8,13.2,16.2,8.60,0.00
2019-10-02,16.0,10.6,13.6,29.40,0.00
2019-10-03,14.0,7.6,10.8,0.10,0.00
2019-10-04,13.3,9.0,11.9,3.30,0.00
2019-10-05,13.9,11.6,12.8,6.30,0.00
2019-10-06,14.2,12.0,13.2,14.40,0.00
2019-10-07,14.1,7.9,11.6,3.40,0.00
2019-10-08,15.4,11.1,13.8,1.30,0.00
2019-10-09,15.5,10.4,13.5,32.10,0.00
2019-10-10,14.1,11.0,12.6,3.50,0.00
2019-10-11,16.4,8.0,12.4,0.00,0.00
2019-10-12,17.9,11.0,14.3,0.00,0.00
2019-10-13,18.8,12.9,15.6,0.00,0.00
2019-10-14,20.0,11.5,16.2,0.00,0.00
2019-10-15,16.7,11.2,13.9,24.80,0.00
2019-10-16,15.1,8.0,11.9,0.40,0.00
2019-10-17,16.3,10.7,13.8,5.00,0.00
2019-10-18,16.0,12.6,14.3,6.10,0.00
2019-10-19,15.7,13.1,14.1,18.00,0.00
2019-10-20,18.4,11.9,15.1,0.00,0.00
2019-10-21,17.7,13.0,14.2,13.50,0.00
2019-10-22,16.7,12.4,14.3,0.30,0.00
2019-10-23,20.8,11.6,15.8,0.00,0.00
2019-10-24,16.1,11.9,13.9,3.70,0.00
2019-10-25,16.9,10.4,13.7,0.10,0.00
2019-10-26,17.3,11.6,14.1,0.00,0.00
2019-10-27,17.6,11.3,14.4,0.10,0.00
2019-10-28,16.8,13.7,14.9,5.60,0.00
2019-10-29,15.2,11.2,13.4,6.80,0.00
2019-10-30,13.4,10.8,12.1,6.60,0.00
2019-10-31,12.8,10.9,11.7,3.30,0.00
2019-11-01,12.8,11.6,12.2,3.60,0.00
2019-11-02,14.1,11.8,12.8,13.40,0.00
2019-11-03,12.3,9.5,11.2,23.00,0.00
2019-11-04,13.0,9.2,11.2,11.00,0.00
2019-11-05,10.9,7.9,9.3,7.20,0.00
2019-11-06,8.4,5.9,7.8,8.40,0.00
2019-11-07,8.0,5.3,7.1,11.10,0.00
2019-11-08,7.2,3.8,5.7,11.60,0.00
2019-11-09,7.5,3.1,5.9,0.90,0.00
2019-11-10,7.9,3.1,5.2,0.10,0.00
2019-11-11,6.4,2.0,4.5,0.40,0.00
2019-11-12,7.1,4.4,5.8,2.90,0.00
2019-11-13,6.3,2.8,4.5,3.90,0.07
2019-11-14,8.2,1.4,4.8,0.60,0.00
2019-11-15,6.9,3.4,4.9,6.30,4.41
2019-11-16,7.1,1.8,5.1,0.10,0.00
2019-11-17,5.0,1.7,3.7,7.60,3.71
2019-11-18,6.1,2.7,4.4,5.30,1.82
2019-11-19,6.4,2.9,4.5,0.00,0.00
2019-11-20,6.7,3.1,4.3,0.00,0.00
2019-11-21,8.0,3.4,5.6,0.40,0.00
2019-11-22,9.4,3.8,6.4,2.20,0.07
2019-11-23,12.0,4.2,7.6,0.40,0.00
2019-11-24,11.8,5.6,8.4,0.00,0.00
2019-11-25,9.6,5.9,7.7,0.20,0.00
2019-11-26,10.0,6.2,8.5,0.00,0.00
2019-11-27,11.1,7.1,8.9,12.40,0.00
2019-11-28,9.6,7.5,8.5,8.40,0.00
2019-11-29,8.5,6.4,7.4,14.80,0.00
2019-11-30,8.1,3.7,6.6,2.50,0.00
2019-12-01,6.2,3.4,4.8,13.50,4.34
2019-12-02,6.2,2.2,4.7,1.50,0.00
2019-12-03,4.6,0.6,2.1,0.00,0.00
2019-12-04,7.9,1.4,4.4,0.00,0.00
2019-12-05,9.2,3.8,7.1,0.00,0.00
2019-12-06,9.7,2.0,5.3,0.00,0.00
2019-12-07,9.0,4.8,7.8,0.90,0.00
2019-12-08,8.6,3.2,6.0,0.70,0.00
2019-12-09,8.2,4.2,6.0,14.00,0.14
2019-12-10,5.3,0.7,3.4,1.60,0.00
2019-12-11,6.3,1.4,3.8,1.90,3.15
2019-12-12,4.2,-0.2,2.8,1.00,2.38
2019-12-13,6.0,1.3,3.6,5.30,10.43
2019-12-14,9.3,3.1,6.5,5.20,1.26
2019-12-15,10.1,5.3,7.7,1.50,0.00
2019-12-16,10.1,3.1,6.0,0.40,0.00
2019-12-17,12.5,4.5,8.0,0.00,0.00
2019-12-18,13.3,5.4,9.0,0.60,0.00
2019-12-19,11.3,4.6,7.1,0.00,0.00
2019-12-20,9.7,4.8,7.7,17.30,0.00
2019-12-21,8.1,4.4,6.3,12.50,0.00
2019-12-22,7.5,3.7,5.8,19.20,0.91
2019-12-23,6.4,4.3,5.3,9.30,0.42
2019-12-24,7.8,3.3,5.6,7.10,0.00
2019-12-25,7.7,4.5,6.3,2.90,0.00
2019-12-26,6.8,3.8,5.0,1.30,0.21
2019-12-27,6.8,4.9,5.9,18.40,0.00
2019-12-28,6.5,2.7,5.4,0.00,0.00
2019-12-29,4.9,1.4,3.0,0.00,0.00
2019-12-30,6.5,0.9,3.8,0.00,0.00
2019-12-31,9.6,2.2,6.1,0.00,0.00
2020-01-01,6.5,1.4,4.8,0.00,0.00
2020-01-02,6.2,-0.6,3.7,0.00,0.00
2020-01-03,7.8,1.2,4.3,1.70,0.00
2020-01-04,7.4,2.6,5.4,0.90,0.00
2020-01-05,5.7,0.1,2.8,0.00,0.00
2020-01-06,7.8,0.9,3.9,0.00,0.00
2020-01-07,8.1,0.6,4.7,0.00,0.00
2020-01-08,8.8,2.6,6.0,0.00,0.00
2020-01-09,8.5,1.2,5.4,0.00,0.00
2020-01-10,7.5,3.1,5.3,1.90,0.00
2020-01-11,7.3,2.1,4.7,0.00,0.00
2020-01-12,7.7,2.0,4.3,0.00,0.00
2020-01-13,7.7,0.6,5.3,0.00,0.00
2020-01-14,8.1,-0.9,3.6,0.00,0.00
2020-01-15,7.8,1.9,4.4,0.00,0.00
2020-01-16,8.7,2.1,5.2,0.00,0.00
2020-01-17,8.1,1.7,3.8,8.60,0.00
2020-01-18,5.0,0.2,3.4,3.70,0.14
2020-01-19,4.2,0.7,2.0,0.00,0.00
2020-01-20,3.9,-1.4,1.0,0.00,0.00
2020-01-21,5.8,-2.1,0.8,0.00,0.00
2020-01-22,9.1,-0.6,4.4,0.00,0.00
2020-01-23,7.0,-0.6,2.7,0.00,0.00
2020-01-24,8.2,-0.7,4.3,0.30,0.00
2020-01-25,7.0,1.1,4.4,0.00,0.00
2020-01-26,6.0,2.1,4.0,0.80,0.07
2020-01-27,5.6,2.3,4.2,2.20,0.00
2020-01-28,6.8,2.9,4.5,9.00,0.35
2020-01-29,5.7,2.8,4.1,8.40,3.78
2020-01-30,6.6,2.0,4.5,4.80,0.00
2020-01-31,9.8,5.3,7.3,2.60,0.00
2020-02-01,10.7,5.3,8.5,5.00,0.00
2020-02-02,11.7,6.5,9.2,17.40,0.00
2020-02-03,13.1,8.3,11.2,14.00,0.00
2020-02-04,12.6,1.5,5.5,5.90,1.05
2020-02-05,6.0,0.4,3.1,0.50,2.31
2020-02-06,5.4,-0.1,2.1,0.00,0.00
2020-02-07,7.8,-0.5,4.2,0.00,0.00
2020-02-08,7.6,1.2,4.6,0.00,0.00
2020-02-09,7.1,0.6,4.4,0.10,0.00
2020-02-10,11.6,5.8,9.2,4.80,0.00
2020-02-11,9.6,2.7,5.8,8.10,0.56
2020-02-12,5.5,1.4,3.2,0.40,2.94
2020-02-13,7.6,0.0,3.7,8.10,1.33
2020-02-14,7.3,4.3,5.9,4.90,0.00
2020-02-15,9.6,1.2,5.5,0.00,0.00
2020-02-16,9.1,3.1,6.0,0.00,0.00
2020-02-17,10.5,3.6,6.6,11.50,0.00
2020-02-18,6.8,2.0,4.8,0.60,0.00
2020-02-19,5.2,1.1,4.0,4.60,1.05
2020-02-20,7.9,2.2,5.5,0.00,0.00
2020-02-21,9.6,2.3,6.3,2.20,0.00
2020-02-22,11.4,1.4,6.2,0.00,0.00
2020-02-23,15.0,3.7,9.6,0.00,0.00
2020-02-24,14.3,6.0,10.4,0.00,0.00
2020-02-25,10.2,5.1,7.9,3.40,0.00
2020-02-26,5.4,1.6,2.9,2.30,5.53
2020-02-27,6.2,0.3,2.7,2.90,3.78
2020-02-28,5.5,-0.6,2.7,0.00,0.42
2020-02-29,11.3,2.9,7.0,8.80,0.00
2020-03-01,9.9,5.2,7.0,13.40,0.00
2020-03-02,5.8,1.9,4.3,12.90,5.88
2020-03-03,5.0,0.9,3.3,2.40,1.05
2020-03-04,6.6,1.4,3.9,0.00,0.28
2020-03-05,7.8,4.3,6.1,23.20,0.00
2020-03-06,6.9,3.7,5.3,3.40,0.07
2020-03-07,7.3,2.3,4.3,0.20,0.28
2020-03-08,7.9,0.1,4.3,0.00,0.00
2020-03-09,7.5,1.5,5.0,8.60,0.70
2020-03-10,6.2,2.1,4.1,3.60,0.42
2020-03-11,13.2,6.2,9.3,0.60,0.00
2020-03-12,14.5,7.0,10.3,2.50,0.00
2020-03-13,9.9,4.2,7.7,4.10,0.00
2020-03-14,9.2,1.4,5.7,0.40,0.28
2020-03-15,10.4,1.3,5.9,0.00,0.00
2020-03-16,14.5,3.2,8.5,0.00,0.00
2020-03-17,15.9,5.5,10.1,0.00,0.00
2020-03-18,16.8,5.9,10.7,0.00,0.00
2020-03-19,16.5,7.0,11.3,0.00,0.00
2020-03-20,15.2,7.6,10.8,1.40,0.00
2020-03-21,15.8,5.0,9.5,0.20,0.00
2020-03-22,10.0,4.4,6.5,0.00,0.00
2020-03-23,9.3,1.0,4.5,0.00,0.00
2020-03-24,8.2,-1.0,3.1,0.00,0.00
2020-03-25,7.6,-1.5,2.8,0.00,0.00
2020-03-26,8.7,0.6,4.2,0.00,0.00
2020-03-27,12.5,0.6,6.1,0.00,0.00
2020-03-28,15.0,3.2,8.8,0.00,0.00
2020-03-29,12.0,3.4,7.1,1.00,0.07
2020-03-30,5.0,2.2,3.4,0.00,0.07
2020-03-31,9.7,0.3,4.4,0.00,0.00
2020-04-01,10.9,-0.8,4.9,0.00,0.00
2020-04-02,11.9,1.9,7.1,0.10,0.00
2020-04-03,12.7,1.5,7.3,0.00,0.00
2020-04-04,14.6,2.2,8.0,0.00,0.00
2020-04-05,16.3,3.2,9.9,0.00,0.00
2020-04-06,16.2,5.6,10.5,0.00,0.00
2020-04-07,18.3,6.5,12.2,0.00,0.00
2020-04-08,19.2,7.9,13.2,0.00,0.00
2020-04-09,20.3,7.2,13.5,0.00,0.00
2020-04-10,20.2,6.3,13.3,0.00,0.00
2020-04-11,20.6,7.8,13.9,0.00,0.00
2020-04-12,18.6,8.8,13.8,0.00,0.00
2020-04-13,19.0,7.4,13.8,0.20,0.00
2020-04-14,13.7,6.2,10.0,0.00,0.00
2020-04-15,18.1,3.6,10.4,0.00,0.00
2020-04-16,18.5,8.2,13.4,0.00,0.00
2020-04-17,18.5,8.6,14.4,0.00,0.00
2020-04-18,19.8,10.4,14.8,0.00,0.00
2020-04-19,20.3,9.4,14.9,0.50,0.00
2020-04-20,18.8,11.2,14.8,0.00,0.00
2020-04-21,17.5,10.2,13.5,0.00,0.00
2020-04-22,20.6,7.0,14.0,0.00,0.00
2020-04-23,21.0,8.8,14.8,0.00,0.00
2020-04-24,20.2,9.9,15.5,0.00,0.00
2020-04-25,19.6,11.8,15.3,1.50,0.00
2020-04-26,15.5,10.8,13.3,4.60,0.00
2020-04-27,18.2,9.7,14.1,0.10,0.00
2020-04-28,14.1,9.4,12.1,14.20,0.00
2020-04-29,13.1,8.9,10.9,8.40,0.00
2020-04-30,11.0,9.1,10.4,19.60,0.00
2020-05-01,12.7,8.5,10.4,8.70,0.00
2020-05-02,12.2,9.0,11.0,13.80,0.00
2020-05-03,14.9,8.7,11.1,8.30,0.00
2020-05-04,19.7,9.7,15.0,0.00,0.00
2020-05-05,16.4,12.9,14.7,10.90,0.00
2020-05-06,16.5,10.5,13.8,1.70,0.00
2020-05-07,19.7,8.6,13.8,0.00,0.00
2020-05-08,21.5,11.2,16.7,0.00,0.00
2020-05-09,21.6,14.8,17.6,0.50,0.00
2020-05-10,21.3,13.8,17.0,5.60,0.00
2020-05-11,16.4,7.0,13.4,22.00,0.00
2020-05-12,12.0,4.9,8.1,1.70,0.00
2020-05-13,14.5,7.4,11.6,13.70,0.00
2020-05-14,16.1,10.0,12.3,3.40,0.00
2020-05-15,12.7,9.7,11.1,1.60,0.00
2020-05-16,17.6,8.8,13.1,0.50,0.00
2020-05-17,20.0,9.9,15.0,0.00,0.00
2020-05-18,22.2,9.8,15.9,0.00,0.00
2020-05-19,22.0,12.6,17.3,0.00,0.00
2020-05-20,22.5,12.8,18.1,0.00,0.00
2020-05-21,24.4,11.0,18.1,0.00,0.00
2020-05-22,23.7,12.3,18.6,0.00,0.00
2020-05-23,20.1,11.9,16.0,17.90,0.00
2020-05-24,17.8,9.0,13.7,0.50,0.00
2020-05-25,20.2,10.3,15.3,0.00,0.00
2020-05-26,20.7,11.7,16.1,0.00,0.00
2020-05-27,21.3,10.8,15.8,0.00,0.00
2020-05-28,21.9,10.0,16.5,0.00,0.00
2020-05-29,20.1,11.6,15.9,0.00,0.00
2020-05-30,20.1,10.0,15.0,0.00,0.00
2020-05-31,21.4,9.6,15.8,0.00,0.00
2020-06-01,23.4,12.5,17.9,0.00,0.00
2020-06-02,24.6,14.1,19.7,0.00,0.00
2020-06-03,21.1,13.8,17.9,2.70,0.00
2020-06-04,16.5,13.2,14.8,25.20,0.00
2020-06-05,15.2,11.8,13.2,11.70,0.00
2020-06-06,17.6,13.0,15.3,9.70,0.00
2020-06-07,14.4,12.4,13.3,23.90,0.00
2020-06-08,17.4,11.3,13.9,5.20,0.00
2020-06-09,14.3,11.5,12.9,9.80,0.00
2020-06-10,15.0,11.7,13.2,11.00,0.00
2020-06-11,18.9,12.3,15.4,7.00,0.00
2020-06-12,22.7,12.5,17.1,0.10,0.00
2020-06-13,21.3,14.1,16.7,23.10,0.00
2020-06-14,18.1,13.6,15.4,5.60,0.00
2020-06-15,19.1,14.1,16.3,4.50,0.00
2020-06-16,19.6,14.0,16.8,3.00,0.00
2020-06-17,17.0,13.9,15.0,34.70,0.00
2020-06-18,18.3,13.1,15.9,4.20,0.00
2020-06-19,18.2,12.6,15.3,7.90,0.00
2020-06-20,20.8,12.6,16.8,0.40,0.00
2020-06-21,22.9,13.4,18.1,0.70,0.00
2020-06-22,22.3,16.1,19.3,0.00,0.00
2020-06-23,26.3,15.5,20.5,0.00,0.00
2020-06-24,27.1,16.5,21.4,0.00,0.00
2020-06-25,26.8,17.3,21.9,1.70,0.00
2020-06-26,24.7,18.9,21.8,0.00,0.00
2020-06-27,25.1,18.0,21.3,1.90,0.00
2020-06-28,23.1,18.6,20.5,8.10,0.00
2020-06-29,21.3,16.6,18.7,26.10,0.00
2020-06-30,23.6,14.3,18.9,0.00,0.00
2020-07-01,27.0,17.7,21.7,0.70,0.00
2020-07-02,21.5,17.8,19.4,11.40,0.00
2020-07-03,19.8,15.3,17.3,4.10,0.00
2020-07-04,23.1,13.5,18.6,0.00,0.00
2020-07-05,25.0,16.6,20.8,0.00,0.00
2020-07-06,22.0,16.3,19.8,1.90,0.00
2020-07-07,22.3,13.5,17.9,0.00,0.00
2020-07-08,24.6,14.1,19.3,0.00,0.00
2020-07-09,27.8,15.7,22.3,0.00,0.00
2020-07-10,26.7,18.4,22.2,7.50,0.00
2020-07-11,21.5,16.9,18.6,21.00,0.00
2020-07-12,23.9,14.4,19.0,0.00,0.00
2020-07-13,24.5,15.5,19.3,0.50,0.00
2020-07-14,23.8,15.9,20.1,0.10,0.00
2020-07-15,20.4,16.9,18.3,0.90,0.00
2020-07-16,18.7,15.5,17.0,14.00,0.00
2020-07-17,20.3,16.2,17.9,1.70,0.00
2020-07-18,23.6,14.7,19.0,0.00,0.00
2020-07-19,25.9,14.4,20.0,0.00,0.00
2020-07-20,26.9,15.8,21.8,0.00,0.00
2020-07-21,26.9,18.3,21.9,5.10,0.00
2020-07-22,24.8,18.2,20.4,17.50,0.00
2020-07-23,25.3,18.3,21.6,5.10,0.00
2020-07-24,22.0,18.5,20.3,5.80,0.00
2020-07-25,24.4,16.4,21.1,0.00,0.00
2020-07-26,24.4,18.1,21.7,1.10,0.00
2020-07-27,26.2,17.7,22.1,0.00,0.00
2020-07-28,28.7,21.1,23.7,5.40,0.00
2020-07-29,27.5,18.7,22.8,3.40,0.00
2020-07-30,30.3,18.8,23.5,0.10,0.00
2020-07-31,32.1,20.9,26.4,0.00,0.00
2020-08-01,31.3,21.7,26.4,1.90,0.00
2020-08-02,25.6,18.5,21.4,11.10,0.00
2020-08-03,18.4,14.1,16.9,20.50,0.00
2020-08-04,19.0,13.7,15.8,4.40,0.00
2020-08-05,22.5,13.7,17.6,0.00,0.00
2020-08-06,26.7,15.2,20.6,0.00,0.00
2020-08-07,28.3,18.0,22.5,0.00,0.00
2020-08-08,30.3,18.7,24.4,0.00,0.00
2020-08-09,30.6,18.6,24.4,0.00,0.00
2020-08-10,28.6,19.1,24.3,0.00,0.00
2020-08-11,28.9,19.2,24.4,0.00,0.00
2020-08-12,29.5,20.8,25.0,0.30,0.00
2020-08-13,27.0,20.9,23.4,0.20,0.00
2020-08-14,23.4,17.7,20.4,6.80,0.00
2020-08-15,26.0,17.3,21.6,0.20,0.00
2020-08-16,25.7,16.9,21.7,2.20,0.00
2020-08-17,21.9,17.7,19.5,17.40,0.00
2020-08-18,23.3,17.7,19.8,0.50,0.00
2020-08-19,25.6,16.1,21.0,0.30,0.00
2020-08-20,28.8,19.2,24.2,0.10,0.00
2020-08-21,29.6,20.7,25.2,0.00,0.00
2020-08-22,25.6,20.1,21.9,4.30,0.00
2020-08-23,21.8,17.7,19.4,4.40,0.00
2020-08-24,23.1,16.6,19.5,0.00,0.00
2020-08-25,22.2,13.9,18.8,0.00,0.00
2020-08-26,24.1,18.3,21.1,0.00,0.00
2020-08-27,23.4,15.7,19.6,0.00,0.00
2020-08-28,21.6,16.6,18.9,26.60,0.00
2020-08-29,16.6,15.0,15.8,9.90,0.00
2020-08-30,15.3,12.3,14.0,27.10,0.00
2020-08-31,18.4,12.7,15.3,2.50,0.00
2020-09-01,19.1,12.8,15.9,0.50,0.00
2020-09-02,20.0,12.7,16.2,0.70,0.00
2020-09-03,21.8,13.9,17.7,0.10,0.00
2020-09-04,24.5,14.8,19.8,0.00,0.00
2020-09-05,24.3,17.8,20.7,0.00,0.00
2020-09-06,19.4,14.9,16.9,3.00,0.00
2020-09-07,19.4,12.5,15.8,0.00,0.00
2020-09-08,22.4,13.6,17.3,0.00,0.00
2020-09-09,24.5,14.8,19.8,0.00,0.00
2020-09-10,24.9,15.2,20.0,0.00,0.00
2020-09-11,24.3,16.2,20.2,1.00,0.00
2020-09-12,25.5,17.4,20.9,0.00,0.00
2020-09-13,26.5,17.8,21.7,0.00,0.00
2020-09-14,26.8,18.0,22.3,0.00,0.00
2020-09-15,26.7,19.3,22.5,0.00,0.00
2020-09-16,25.7,17.8,21.1,0.50,0.00
2020-09-17,26.2,17.9,21.6,0.00,0.00
2020-09-18,26.3,17.3,21.4,0.00,0.00
2020-09-19,23.7,17.5,20.3,0.20,0.00
2020-09-20,21.6,17.5,19.3,19.50,0.00
2020-09-21,21.4,16.9,19.0,2.20,0.00
2020-09-22,21.4,16.3,18.5,11.60,0.00
2020-09-23,19.7,15.6,17.2,13.60,0.00
2020-09-24,19.1,15.8,17.0,18.30,0.00
2020-09-25,15.6,8.0,10.9,34.80,0.00
2020-09-26,10.0,7.0,8.3,12.20,0.07
2020-09-27,9.1,8.1,8.6,8.50,0.00
2020-09-28,12.8,8.1,10.5,6.50,0.00
2020-09-29,15.5,10.6,12.4,5.90,0.00
2020-09-30,16.4,11.1,14.2,0.10,0.00
2020-10-01,16.6,12.6,14.1,7.20,0.00
2020-10-02,16.9,11.7,13.6,7.90,0.00
2020-10-03,13.1,8.8,11.1,36.90,0.00
2020-10-04,13.8,9.5,11.7,9.50,0.00
2020-10-05,12.6,10.1,11.0,11.10,0.00
2020-10-06,14.9,10.0,12.2,9.30,0.00
