latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.557117,7.549342,283.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2019-01-24,-0.2,-3.5,-1.9,0.00,0.00
2019-01-25,0.6,-3.3,-1.6,0.00,0.00
2019-01-26,5.5,-0.3,2.6,0.00,0.35
2019-01-27,8.9,2.2,5.2,5.10,0.00
2019-01-28,3.6,0.9,2.0,0.90,0.77
2019-01-29,4.3,-1.1,1.2,0.00,0.21
2019-01-30,3.7,-3.0,1.0,0.30,0.35
2019-01-31,3.9,-1.6,1.2,0.00,2.73
2019-02-01,5.0,1.0,3.3,10.30,0.56
2019-02-02,7.8,0.8,4.2,0.20,0.00
2019-02-03,4.0,0.2,1.8,3.20,1.61
2019-02-04,3.5,-4.5,-0.5,0.00,0.00
2019-02-05,5.1,-4.1,-0.7,0.00,0.00
2019-02-06,6.6,-4.2,-0.6,0.00,0.00
2019-02-07,5.1,-3.6,1.5,4.60,0.00
2019-02-08,8.8,0.4,3.7,0.10,0.00
2019-02-09,10.3,0.9,6.8,0.60,0.00
2019-02-10,12.1,3.7,7.5,11.80,0.00
2019-02-11,5.7,1.9,3.4,2.80,0.21
2019-02-12,5.4,-1.7,2.2,0.50,0.00
2019-02-13,8.9,-2.9,1.5,0.00,0.00
2019-02-14,12.7,-2.0,2.7,0.00,0.00
2019-02-15,13.5,-1.6,4.2,0.00,0.00
2019-02-16,15.7,-1.3,4.2,0.00,0.00
2019-02-17,16.3,-0.8,4.7,0.00,0.00
2019-02-18,14.6,-1.4,3.8,0.00,0.00
2019-02-19,11.8,-1.9,4.7,0.00,0.00
2019-02-20,12.5,0.4,5.9,0.00,0.00
2019-02-21,14.8,-0.3,6.2,0.00,0.00
2019-02-22,11.9,4.4,7.9,0.00,0.00
2019-02-23,11.9,1.5,6.1,0.00,0.00
2019-02-24,10.7,-2.3,4.4,0.00,0.00
2019-02-25,12.5,-0.3,5.2,0.00,0.00
2019-02-26,14.5,0.8,6.7,0.00,0.00
2019-02-27,16.1,1.2,7.5,0.00,0.00
2019-02-28,16.8,0.6,8.2,0.00,0.00
2019-03-01,9.4,6.2,7.5,13.30,0.00
2019-03-02,10.5,5.5,7.4,0.70,0.00
2019-03-03,14.6,5.7,9.7,0.00,0.00
2019-03-04,13.4,5.3,9.5,1.80,0.00
2019-03-05,10.8,4.7,7.4,0.40,0.00
2019-03-06,15.9,3.8,8.7,0.00,0.00
2019-03-07,11.3,5.2,8.0,9.50,0.00
2019-03-08,10.9,5.6,7.7,1.70,0.00
2019-03-09,11.8,6.9,9.1,5.80,0.07
2019-03-10,13.6,7.5,10.8,9.00,0.00
2019-03-11,6.8,2.2,4.4,3.90,0.63
2019-03-12,11.6,-0.3,5.6,0.00,0.00
2019-03-13,12.5,3.1,6.2,6.90,0.21
2019-03-14,7.3,3.6,5.2,13.20,0.00
2019-03-15,11.3,6.9,9.4,9.50,0.00
2019-03-16,14.8,4.2,10.6,0.40,0.00
2019-03-17,16.1,2.4,7.4,2.80,0.00
2019-03-18,8.2,1.4,4.8,0.60,0.00
2019-03-19,8.8,-2.1,3.7,0.30,0.00
2019-03-20,11.4,-2.1,4.4,0.00,0.00
2019-03-21,11.6,-2.1,5.3,0.00,0.00
2019-03-22,16.3,0.5,7.7,0.00,0.00
2019-03-23,17.4,2.7,9.5,0.00,0.00
2019-03-24,16.9,3.3,9.6,0.00,0.00
2019-03-25,9.5,3.0,7.3,0.40,0.00
2019-03-26,8.8,2.4,4.8,0.20,0.00
2019-03-27,11.1,0.0,5.7,0.00,0.00
2019-03-28,15.0,-0.5,7.2,0.00,0.00
2019-03-29,16.5,1.7,9.2,0.00,0.00
2019-03-30,17.9,2.1,9.9,0.00,0.00
2019-03-31,18.9,5.2,11.9,0.00,0.00
2019-04-01,16.6,2.7,9.7,0.00,0.00
2019-04-02,19.4,5.4,12.5,0.00,0.00
2019-04-03,11.7,3.5,7.5,18.30,0.00
2019-04-04,4.3,1.0,2.8,15.20,4.48
2019-04-05,9.8,-0.0,4.9,0.00,0.00
2019-04-06,14.1,0.9,7.7,0.00,0.00
2019-04-07,11.1,5.9,8.3,9.90,0.00
2019-04-08,12.9,6.0,9.1,0.60,0.00
2019-04-09,13.4,5.7,9.1,1.50,0.00
2019-04-10,11.5,5.1,8.0,5.70,0.00
2019-04-11,11.3,4.4,7.8,8.30,0.00
2019-04-12,10.9,1.6,6.0,0.00,0.00
2019-04-13,7.4,2.5,4.2,1.00,0.07
2019-04-14,6.1,1.1,3.5,1.10,0.00
2019-04-15,14.2,-0.4,6.7,0.00,0.00
2019-04-16,15.3,3.1,9.3,1.60,0.00
2019-04-17,16.9,8.1,11.9,0.80,0.00
2019-04-18,20.3,6.0,13.0,0.00,0.00
2019-04-19,21.9,6.5,14.2,0.00,0.00
2019-04-20,22.0,7.8,14.7,0.00,0.00
2019-04-21,20.9,8.4,15.1,0.00,0.00
2019-04-22,22.1,7.0,15.4,0.00,0.00
2019-04-23,21.7,10.0,16.0,0.00,0.00
2019-04-24,21.7,8.5,13.7,13.40,0.00
2019-04-25,22.8,6.6,12.8,0.40,0.00
2019-04-26,12.3,7.1,9.3,10.00,0.00
2019-04-27,12.1,6.1,8.9,6.30,0.00
2019-04-28,10.6,4.6,7.0,3.20,0.00
2019-04-29,12.3,3.4,7.9,0.70,0.00
2019-04-30,13.2,6.0,9.5,0.00,0.00
