"time","temperature_2m_max","temperature_2m_min","temperature_2m_mean","rain_sum","snowfall_sum","date","canton","capital"
"2019-01-07",0.3,-1.4,-0.8,0.7,2.73,2019-01-07,"Appenzell Innerrhoden","Appenzell"
"2019-01-08",2.2,-1.2,0.1,1.3,5.18,2019-01-08,"Appenzell Innerrhoden","Appenzell"
"2019-01-09",0,-4,-1.8,0,8.61,2019-01-09,"Appenzell Innerrhoden","Appenzell"
"2019-01-10",-2.4,-4.6,-3.7,0,14.84,2019-01-10,"Appenzell Innerrhoden","Appenzell"
"2019-01-11",-2.9,-7,-4.8,0,1.75,2019-01-11,"Appenzell Innerrhoden","Appenzell"
"2019-01-12",0.4,-4.9,-1.9,0,2.66,2019-01-12,"Appenzell Innerrhoden","Appenzell"
"2019-01-13",1.3,-1,0.3,7.8,7.28,2019-01-13,"Appenzell Innerrhoden","Appenzell"
"2019-01-14",3.2,-0.9,0.8,12.1,7.28,2019-01-14,"Appenzell Innerrhoden","Appenzell"
"2019-01-15",3.3,-4.3,-0.4,0,0.63,2019-01-15,"Appenzell Innerrhoden","Appenzell"
"2019-01-16",4.7,-8.4,-4,0,0,2019-01-16,"Appenzell Innerrhoden","Appenzell"
"2019-01-17",4,-7.6,-1.4,1.7,0,2019-01-17,"Appenzell Innerrhoden","Appenzell"
"2019-01-18",0.7,-6.2,-2.3,0,1.33,2019-01-18,"Appenzell Innerrhoden","Appenzell"
"2019-01-19",-2.5,-14.8,-7.7,0,0,2019-01-19,"Appenzell Innerrhoden","Appenzell"
"2019-01-20",1.2,-14,-6,0,0,2019-01-20,"Appenzell Innerrhoden","Appenzell"
"2019-01-21",-0.1,-9.5,-5.2,0,0,2019-01-21,"Appenzell Innerrhoden","Appenzell"
"2019-01-22",-1.3,-10.3,-6.4,0,0,2019-01-22,"Appenzell Innerrhoden","Appenzell"
"2019-01-23",-2.4,-13.4,-8.2,0,0,2019-01-23,"Appenzell Innerrhoden","Appenzell"
"2019-01-24",-2.6,-15.8,-7,0,1.33,2019-01-24,"Appenzell Innerrhoden","Appenzell"
"2019-01-25",-3.4,-13.9,-6.7,0,0.49,2019-01-25,"Appenzell Innerrhoden","Appenzell"
"2019-01-26",0.3,-11.3,-3.6,0,0.63,2019-01-26,"Appenzell Innerrhoden","Appenzell"
"2019-01-27",3.4,-8.5,-2.9,0.3,1.61,2019-01-27,"Appenzell Innerrhoden","Appenzell"
"2019-01-28",1.5,-3.2,-1.2,0.1,3.5,2019-01-28,"Appenzell Innerrhoden","Appenzell"
"2019-01-29",1.2,-13.3,-2.8,0,0.98,2019-01-29,"Appenzell Innerrhoden","Appenzell"
"2019-01-30",2.8,-13.9,-3.8,0,0,2019-01-30,"Appenzell Innerrhoden","Appenzell"
"2019-01-31",0.1,-16.4,-7.1,0,0,2019-01-31,"Appenzell Innerrhoden","Appenzell"
"2019-02-01",3.2,-1.2,0.6,1.2,2.31,2019-02-01,"Appenzell Innerrhoden","Appenzell"
"2019-02-02",5.3,-2.5,0.5,0.9,3.5,2019-02-02,"Appenzell Innerrhoden","Appenzell"
"2019-02-03",0.8,-3.5,-1,2.3,20.86,2019-02-03,"Appenzell Innerrhoden","Appenzell"
"2019-02-04",0.2,-12,-3.6,0,0.98,2019-02-04,"Appenzell Innerrhoden","Appenzell"
"2019-02-05",1,-14.9,-8.2,0,0,2019-02-05,"Appenzell Innerrhoden","Appenzell"
"2019-02-06",1.4,-15,-7.7,0,0,2019-02-06,"Appenzell Innerrhoden","Appenzell"
"2019-02-07",5.2,-12.4,-3.8,0,1.12,2019-02-07,"Appenzell Innerrhoden","Appenzell"
"2019-02-08",6.7,-4.7,0.2,0.2,0.14,2019-02-08,"Appenzell Innerrhoden","Appenzell"
"2019-02-09",8.6,-2.1,2.4,0.1,0,2019-02-09,"Appenzell Innerrhoden","Appenzell"
"2019-02-10",10.2,-1.4,3.5,3.5,0.21,2019-02-10,"Appenzell Innerrhoden","Appenzell"
"2019-02-11",2.7,-0.6,0.6,0.3,2.31,2019-02-11,"Appenzell Innerrhoden","Appenzell"
"2019-02-12",2.9,-1.5,0.4,0,0.91,2019-02-12,"Appenzell Innerrhoden","Appenzell"
"2019-02-13",6.2,-6,0.3,0,0,2019-02-13,"Appenzell Innerrhoden","Appenzell"
"2019-02-14",10.5,-4.4,1.6,0,0,2019-02-14,"Appenzell Innerrhoden","Appenzell"
"2019-02-15",11,-2.9,2.2,0,0,2019-02-15,"Appenzell Innerrhoden","Appenzell"
"2019-02-16",13.6,-3.6,2.5,0,0,2019-02-16,"Appenzell Innerrhoden","Appenzell"
"2019-02-17",13.3,-2.8,3.1,0,0,2019-02-17,"Appenzell Innerrhoden","Appenzell"
"2019-02-18",11.2,-4,2.3,0,0,2019-02-18,"Appenzell Innerrhoden","Appenzell"
"2019-02-19",10.6,-4.1,2.1,0,0,2019-02-19,"Appenzell Innerrhoden","Appenzell"
"2019-02-20",9.1,-3.2,2.2,0,0,2019-02-20,"Appenzell Innerrhoden","Appenzell"
"2019-02-21",11.7,-1.9,3.7,0,0,2019-02-21,"Appenzell Innerrhoden","Appenzell"
"2019-02-22",6.5,0.7,4.2,1.4,0,2019-02-22,"Appenzell Innerrhoden","Appenzell"
"2019-02-23",6.2,-0.9,2.3,0,0,2019-02-23,"Appenzell Innerrhoden","Appenzell"
"2019-02-24",7.5,-4,1.3,0,0,2019-02-24,"Appenzell Innerrhoden","Appenzell"
"2019-02-25",10.1,-2.8,3,0,0,2019-02-25,"Appenzell Innerrhoden","Appenzell"
"2019-02-26",12.1,-2.6,3.3,0,0,2019-02-26,"Appenzell Innerrhoden","Appenzell"
"2019-02-27",14.3,-1.8,4.8,0,0,2019-02-27,"Appenzell Innerrhoden","Appenzell"
"2019-02-28",15.6,-0.8,6.7,0,0,2019-02-28,"Appenzell Innerrhoden","Appenzell"
"2019-03-01",6.4,2.3,3.9,6.3,0,2019-03-01,"Appenzell Innerrhoden","Appenzell"
"2019-03-02",6.9,0.6,3.8,2.4,0,2019-03-02,"Appenzell Innerrhoden","Appenzell"
"2019-03-03",12.4,0.7,5.9,0,0,2019-03-03,"Appenzell Innerrhoden","Appenzell"
"2019-03-04",11.3,1.4,5,2.4,0,2019-03-04,"Appenzell Innerrhoden","Appenzell"
"2019-03-05",8.5,-0.2,3.5,0.8,0.28,2019-03-05,"Appenzell Innerrhoden","Appenzell"
"2019-03-06",12.5,-1.5,5.2,0,0,2019-03-06,"Appenzell Innerrhoden","Appenzell"
"2019-03-07",9.5,0.8,6.5,6.9,0,2019-03-07,"Appenzell Innerrhoden","Appenzell"
"2019-03-08",6.5,-2.2,2.2,3.5,0.14,2019-03-08,"Appenzell Innerrhoden","Appenzell"
"2019-03-09",10.9,-0.4,4.3,3.6,0,2019-03-09,"Appenzell Innerrhoden","Appenzell"
"2019-03-10",12.1,2.1,6.5,6.3,0,2019-03-10,"Appenzell Innerrhoden","Appenzell"
"2019-03-11",3.9,-3.6,0.5,1.4,4.41,2019-03-11,"Appenzell Innerrhoden","Appenzell"
"2019-03-12",7.3,-4.5,2.2,0,0.63,2019-03-12,"Appenzell Innerrhoden","Appenzell"
"2019-03-13",6,0.5,3.6,2.9,0.63,2019-03-13,"Appenzell Innerrhoden","Appenzell"
"2019-03-14",5.9,-0.2,2.5,6.7,3.43,2019-03-14,"Appenzell Innerrhoden","Appenzell"
"2019-03-15",6.4,2.1,4,18.8,0.91,2019-03-15,"Appenzell Innerrhoden","Appenzell"
"2019-03-16",14.4,2.7,7.9,0.5,0,2019-03-16,"Appenzell Innerrhoden","Appenzell"
"2019-03-17",16.4,1,6.4,7,0,2019-03-17,"Appenzell Innerrhoden","Appenzell"
"2019-03-18",5.3,-0.8,2,2.1,0.63,2019-03-18,"Appenzell Innerrhoden","Appenzell"
"2019-03-19",5,-4.4,0.3,0,0.14,2019-03-19,"Appenzell Innerrhoden","Appenzell"
"2019-03-20",7.1,-4.5,1.6,0,0,2019-03-20,"Appenzell Innerrhoden","Appenzell"
"2019-03-21",9.9,-4,2.8,0,0,2019-03-21,"Appenzell Innerrhoden","Appenzell"
"2019-03-22",12.7,-2.2,5.1,0,0,2019-03-22,"Appenzell Innerrhoden","Appenzell"
"2019-03-23",14.3,-1.4,6.7,0,0,2019-03-23,"Appenzell Innerrhoden","Appenzell"
"2019-03-24",14.6,-0.4,7.3,0,0,2019-03-24,"Appenzell Innerrhoden","Appenzell"
"2019-03-25",7.1,-1.1,4.4,3.4,2.31,2019-03-25,"Appenzell Innerrhoden","Appenzell"
"2019-03-26",4.4,-0.6,1.5,0.2,2.24,2019-03-26,"Appenzell Innerrhoden","Appenzell"
"2019-03-27",7.2,-2.1,2.2,0,0,2019-03-27,"Appenzell Innerrhoden","Appenzell"
"2019-03-28",11.6,-2.7,3.7,0,0,2019-03-28,"Appenzell Innerrhoden","Appenzell"
"2019-03-29",12.8,-1.8,5.4,0,0,2019-03-29,"Appenzell Innerrhoden","Appenzell"
"2019-03-30",13.8,0.1,7.3,0,0,2019-03-30,"Appenzell Innerrhoden","Appenzell"
"2019-03-31",14.7,-0.8,7.8,0,0,2019-03-31,"Appenzell Innerrhoden","Appenzell"
"2019-04-01",13.7,1.3,7.6,0,0,2019-04-01,"Appenzell Innerrhoden","Appenzell"
"2019-04-02",16.8,2.8,10,0,0,2019-04-02,"Appenzell Innerrhoden","Appenzell"
"2019-04-03",14.5,2.8,8.2,0,0,2019-04-03,"Appenzell Innerrhoden","Appenzell"
"2019-04-04",2.7,-2,1.5,7.4,12.53,2019-04-04,"Appenzell Innerrhoden","Appenzell"
"2019-04-05",8,-2.2,2.8,0.2,1.82,2019-04-05,"Appenzell Innerrhoden","Appenzell"
"2019-04-06",12.7,-1.9,6,0,0,2019-04-06,"Appenzell Innerrhoden","Appenzell"
"2019-04-07",11.4,1.1,6.4,2,0,2019-04-07,"Appenzell Innerrhoden","Appenzell"
"2019-04-08",9.6,4.9,7.1,3,0,2019-04-08,"Appenzell Innerrhoden","Appenzell"
"2019-04-09",9.5,5.3,7.1,5.1,0,2019-04-09,"Appenzell Innerrhoden","Appenzell"
"2019-04-10",9.2,3.2,6.4,3.8,0,2019-04-10,"Appenzell Innerrhoden","Appenzell"
"2019-04-11",6.5,3.8,5.4,1.1,0,2019-04-11,"Appenzell Innerrhoden","Appenzell"
"2019-04-12",6.8,2.5,4.4,0,0,2019-04-12,"Appenzell Innerrhoden","Appenzell"
"2019-04-13",8,0.8,4,5.4,0,2019-04-13,"Appenzell Innerrhoden","Appenzell"
"2019-04-14",2.6,0.2,1.3,4.7,2.03,2019-04-14,"Appenzell Innerrhoden","Appenzell"
"2019-04-15",12.4,-2.3,5.2,0,0,2019-04-15,"Appenzell Innerrhoden","Appenzell"
"2019-04-16",14,1.2,8.1,0.6,0,2019-04-16,"Appenzell Innerrhoden","Appenzell"
"2019-04-17",13.1,5.9,9.3,0,0,2019-04-17,"Appenzell Innerrhoden","Appenzell"
"2019-04-18",16.4,3.6,10.5,0,0,2019-04-18,"Appenzell Innerrhoden","Appenzell"
"2019-04-19",17.9,4.9,11.4,0,0,2019-04-19,"Appenzell Innerrhoden","Appenzell"
"2019-04-20",18.2,4.4,11.8,0,0,2019-04-20,"Appenzell Innerrhoden","Appenzell"
"2019-04-21",19.2,5,12.2,0,0,2019-04-21,"Appenzell Innerrhoden","Appenzell"
"2019-04-22",20.3,5.9,13.6,0,0,2019-04-22,"Appenzell Innerrhoden","Appenzell"
"2019-04-23",19.7,8.7,13.8,0.4,0,2019-04-23,"Appenzell Innerrhoden","Appenzell"
"2019-04-24",20.1,7.4,13.5,0.3,0,2019-04-24,"Appenzell Innerrhoden","Appenzell"
"2019-04-25",20.2,4.1,12.3,0,0,2019-04-25,"Appenzell Innerrhoden","Appenzell"
"2019-04-26",10.3,1.5,6,10,0,2019-04-26,"Appenzell Innerrhoden","Appenzell"
"2019-04-27",12,-0.3,5.8,5.2,0,2019-04-27,"Appenzell Innerrhoden","Appenzell"
"2019-04-28",7.8,-0.1,3.6,9.4,0.14,2019-04-28,"Appenzell Innerrhoden","Appenzell"
"2019-04-29",6.6,1.4,4.1,6.5,0,2019-04-29,"Appenzell Innerrhoden","Appenzell"
"2019-04-30",8.7,3.4,6.1,2.4,0,2019-04-30,"Appenzell Innerrhoden","Appenzell"
"2019-05-01",13.8,-0.5,7.6,0,0,2019-05-01,"Appenzell Innerrhoden","Appenzell"
"2019-05-02",16.4,2.8,9.4,8.1,0,2019-05-02,"Appenzell Innerrhoden","Appenzell"
"2019-05-03",9.7,5.9,7.1,4.9,0,2019-05-03,"Appenzell Innerrhoden","Appenzell"
"2019-05-04",10.9,0,5.1,9.2,4.13,2019-05-04,"Appenzell Innerrhoden","Appenzell"
"2019-05-05",4,-0.4,1.1,3.3,9.45,2019-05-05,"Appenzell Innerrhoden","Appenzell"
"2019-05-06",7.2,-0.5,3.2,0.7,1.19,2019-05-06,"Appenzell Innerrhoden","Appenzell"
"2019-05-07",10.9,-3.3,4.6,0,0,2019-05-07,"Appenzell Innerrhoden","Appenzell"
"2019-05-08",13.9,3.7,8.3,2.1,0,2019-05-08,"Appenzell Innerrhoden","Appenzell"
"2019-05-09",14.1,3.7,9.1,5.4,0,2019-05-09,"Appenzell Innerrhoden","Appenzell"
"2019-05-10",13.2,5.7,9.5,5.5,0,2019-05-10,"Appenzell Innerrhoden","Appenzell"
"2019-05-11",13.7,4.6,8.8,7.8,0,2019-05-11,"Appenzell Innerrhoden","Appenzell"
"2019-05-12",7,2.6,4.9,25.3,0,2019-05-12,"Appenzell Innerrhoden","Appenzell"
"2019-05-13",10.1,1.8,6.6,0,0,2019-05-13,"Appenzell Innerrhoden","Appenzell"
"2019-05-14",10.1,0.2,5.5,1,0.14,2019-05-14,"Appenzell Innerrhoden","Appenzell"
"2019-05-15",7.9,0.3,4.4,0,0,2019-05-15,"Appenzell Innerrhoden","Appenzell"
"2019-05-16",10.6,-0.1,6,0,0,2019-05-16,"Appenzell Innerrhoden","Appenzell"
